NUTS0_code,process,month,daytype,hour,load
AT,food_and_tobacco,4,2,8,111.51750494599999
AT,food_and_tobacco,4,2,9,112.598822334
AT,food_and_tobacco,4,2,10,112.598822334
AT,food_and_tobacco,4,2,11,112.598822334
AT,food_and_tobacco,4,2,12,112.598822334
AT,food_and_tobacco,4,2,13,112.598822334
AT,food_and_tobacco,4,2,14,112.598822334
AT,food_and_tobacco,4,2,15,111.51750494599999
AT,food_and_tobacco,4,2,16,110.706516905
AT,food_and_tobacco,4,2,17,109.895528864
AT,food_and_tobacco,4,2,18,109.895528864
AT,food_and_tobacco,4,2,19,109.895528864
AT,food_and_tobacco,4,2,20,109.895528864
AT,food_and_tobacco,4,2,21,109.895528864
AT,food_and_tobacco,4,2,22,109.895528864
AT,food_and_tobacco,4,2,23,108.714932926
AT,food_and_tobacco,4,2,24,108.714932926
AT,food_and_tobacco,5,0,1,111.633288863
AT,food_and_tobacco,5,0,2,111.633288863
AT,food_and_tobacco,5,0,3,111.633288863
AT,food_and_tobacco,5,0,4,111.633288863
AT,food_and_tobacco,5,0,5,111.633288863
AT,food_and_tobacco,5,0,6,111.633288863
AT,food_and_tobacco,5,0,7,113.678335148
AT,food_and_tobacco,5,0,8,114.511093444
AT,food_and_tobacco,5,0,9,115.62143783799999
AT,food_and_tobacco,5,0,10,115.62143783799999
AT,food_and_tobacco,5,0,11,115.62143783799999
AT,food_and_tobacco,5,0,12,115.62143783799999
AT,food_and_tobacco,5,0,13,115.62143783799999
AT,food_and_tobacco,5,0,14,115.62143783799999
AT,food_and_tobacco,5,0,15,114.511093444
AT,food_and_tobacco,5,0,16,113.678335148
AT,food_and_tobacco,5,0,17,112.845576852
AT,food_and_tobacco,5,0,18,112.845576852
AT,food_and_tobacco,5,0,19,112.845576852
AT,food_and_tobacco,5,0,20,112.845576852
AT,food_and_tobacco,5,0,21,112.845576852
AT,food_and_tobacco,5,0,22,112.845576852
AT,food_and_tobacco,5,0,23,111.633288863
AT,food_and_tobacco,5,0,24,111.633288863
AT,food_and_tobacco,5,1,1,109.17366587800001
AT,food_and_tobacco,5,1,2,109.17366587800001
AT,food_and_tobacco,5,1,3,109.17366587800001
AT,food_and_tobacco,5,1,4,109.17366587800001
AT,food_and_tobacco,5,1,5,109.17366587800001
AT,food_and_tobacco,5,1,6,109.17366587800001
AT,food_and_tobacco,5,1,7,111.173653535
AT,food_and_tobacco,5,1,8,111.988063617
AT,food_and_tobacco,5,1,9,113.073943726
AT,food_and_tobacco,5,1,10,113.073943726
AT,food_and_tobacco,5,1,11,113.073943726
AT,food_and_tobacco,5,1,12,113.073943726
AT,food_and_tobacco,5,1,13,113.073943726
AT,food_and_tobacco,5,1,14,113.073943726
AT,food_and_tobacco,5,1,15,111.988063617
AT,food_and_tobacco,5,1,16,111.173653535
AT,food_and_tobacco,5,1,17,110.359243453
AT,food_and_tobacco,5,1,18,110.359243453
AT,food_and_tobacco,5,1,19,110.359243453
AT,food_and_tobacco,5,1,20,110.359243453
AT,food_and_tobacco,5,1,21,110.359243453
AT,food_and_tobacco,5,1,22,110.359243453
AT,food_and_tobacco,5,1,23,109.17366587800001
AT,food_and_tobacco,5,1,24,109.17366587800001
AT,food_and_tobacco,5,2,1,108.690464871
AT,food_and_tobacco,5,2,2,108.690464871
AT,food_and_tobacco,5,2,3,108.690464871
AT,food_and_tobacco,5,2,4,108.690464871
AT,food_and_tobacco,5,2,5,108.690464871
AT,food_and_tobacco,5,2,6,108.690464871
AT,food_and_tobacco,5,2,7,110.681600613
AT,food_and_tobacco,5,2,8,111.492406128
AT,food_and_tobacco,5,2,9,112.57348014799999
AT,food_and_tobacco,5,2,10,112.57348014799999
AT,food_and_tobacco,5,2,11,112.57348014799999
AT,food_and_tobacco,5,2,12,112.57348014799999
AT,food_and_tobacco,5,2,13,112.57348014799999
AT,food_and_tobacco,5,2,14,112.57348014799999
AT,food_and_tobacco,5,2,15,111.492406128
AT,food_and_tobacco,5,2,16,110.681600613
AT,food_and_tobacco,5,2,17,109.870795098
AT,food_and_tobacco,5,2,18,109.870795098
AT,food_and_tobacco,5,2,19,109.870795098
AT,food_and_tobacco,5,2,20,109.870795098
AT,food_and_tobacco,5,2,21,109.870795098
AT,food_and_tobacco,5,2,22,109.870795098
AT,food_and_tobacco,5,2,23,108.690464871
AT,food_and_tobacco,5,2,24,108.690464871
AT,food_and_tobacco,6,0,1,114.75616121700001
AT,food_and_tobacco,6,0,2,114.75616121700001
AT,food_and_tobacco,6,0,3,114.75616121700001
AT,food_and_tobacco,6,0,4,114.75616121700001
