NUTS0_code,process,month,daytype,hour,load
IT,iron_and_steel,11,0,23,113.308813808
IT,iron_and_steel,11,0,24,113.308813808
IT,iron_and_steel,11,1,1,113.308814301
IT,iron_and_steel,11,1,2,113.308814301
IT,iron_and_steel,11,1,3,113.308814301
IT,iron_and_steel,11,1,4,113.308814301
IT,iron_and_steel,11,1,5,113.308814301
IT,iron_and_steel,11,1,6,113.308814301
IT,iron_and_steel,11,1,7,115.603985012
IT,iron_and_steel,11,1,8,115.726753863
IT,iron_and_steel,11,1,9,115.890445664
IT,iron_and_steel,11,1,10,115.890445664
IT,iron_and_steel,11,1,11,115.890445664
IT,iron_and_steel,11,1,12,115.890445664
IT,iron_and_steel,11,1,13,115.890445664
IT,iron_and_steel,11,1,14,115.890445664
IT,iron_and_steel,11,1,15,115.726753863
IT,iron_and_steel,11,1,16,115.603985012
IT,iron_and_steel,11,1,17,115.48121616200001
IT,iron_and_steel,11,1,18,115.48121616200001
IT,iron_and_steel,11,1,19,115.48121616200001
IT,iron_and_steel,11,1,20,115.48121616200001
IT,iron_and_steel,11,1,21,115.48121616200001
IT,iron_and_steel,11,1,22,115.48121616200001
IT,iron_and_steel,11,1,23,113.308814301
IT,iron_and_steel,11,1,24,113.308814301
IT,iron_and_steel,11,2,1,112.431969162
IT,iron_and_steel,11,2,2,112.431969162
IT,iron_and_steel,11,2,3,112.431969162
IT,iron_and_steel,11,2,4,112.431969162
IT,iron_and_steel,11,2,5,112.431969162
IT,iron_and_steel,11,2,6,112.431969162
IT,iron_and_steel,11,2,7,114.709378596
IT,iron_and_steel,11,2,8,114.831197394
IT,iron_and_steel,11,2,9,114.993622459
IT,iron_and_steel,11,2,10,114.993622459
IT,iron_and_steel,11,2,11,114.993622459
IT,iron_and_steel,11,2,12,114.993622459
IT,iron_and_steel,11,2,13,114.993622459
IT,iron_and_steel,11,2,14,114.993622459
IT,iron_and_steel,11,2,15,114.831197394
IT,iron_and_steel,11,2,16,114.709378596
IT,iron_and_steel,11,2,17,114.587559797
IT,iron_and_steel,11,2,18,114.587559797
IT,iron_and_steel,11,2,19,114.587559797
IT,iron_and_steel,11,2,20,114.587559797
IT,iron_and_steel,11,2,21,114.587559797
IT,iron_and_steel,11,2,22,114.587559797
IT,iron_and_steel,11,2,23,112.431969162
IT,iron_and_steel,11,2,24,112.431969162
IT,iron_and_steel,12,0,1,114.038903712
IT,iron_and_steel,12,0,2,114.038903712
IT,iron_and_steel,12,0,3,114.038903712
IT,iron_and_steel,12,0,4,114.038903712
IT,iron_and_steel,12,0,5,114.038903712
IT,iron_and_steel,12,0,6,114.038903712
IT,iron_and_steel,12,0,7,116.34886303399999
IT,iron_and_steel,12,0,8,116.472422928
IT,iron_and_steel,12,0,9,116.637169454
IT,iron_and_steel,12,0,10,116.637169454
IT,iron_and_steel,12,0,11,116.637169454
IT,iron_and_steel,12,0,12,116.637169454
IT,iron_and_steel,12,0,13,116.637169454
IT,iron_and_steel,12,0,14,116.637169454
IT,iron_and_steel,12,0,15,116.472422928
IT,iron_and_steel,12,0,16,116.34886303399999
IT,iron_and_steel,12,0,17,116.225303139
IT,iron_and_steel,12,0,18,116.225303139
IT,iron_and_steel,12,0,19,116.225303139
IT,iron_and_steel,12,0,20,116.225303139
IT,iron_and_steel,12,0,21,116.225303139
IT,iron_and_steel,12,0,22,116.225303139
IT,iron_and_steel,12,0,23,114.038903712
IT,iron_and_steel,12,0,24,114.038903712
IT,iron_and_steel,12,1,1,114.038904208
IT,iron_and_steel,12,1,2,114.038904208
IT,iron_and_steel,12,1,3,114.038904208
IT,iron_and_steel,12,1,4,114.038904208
IT,iron_and_steel,12,1,5,114.038904208
IT,iron_and_steel,12,1,6,114.038904208
IT,iron_and_steel,12,1,7,116.34886354
IT,iron_and_steel,12,1,8,116.472423435
IT,iron_and_steel,12,1,9,116.637169962
IT,iron_and_steel,12,1,10,116.637169962
IT,iron_and_steel,12,1,11,116.637169962
IT,iron_and_steel,12,1,12,116.637169962
IT,iron_and_steel,12,1,13,116.637169962
IT,iron_and_steel,12,1,14,116.637169962
IT,iron_and_steel,12,1,15,116.472423435
IT,iron_and_steel,12,1,16,116.34886354
IT,iron_and_steel,12,1,17,116.22530364500001
IT,iron_and_steel,12,1,18,116.22530364500001
IT,iron_and_steel,12,1,19,116.22530364500001
IT,iron_and_steel,12,1,20,116.22530364500001
IT,iron_and_steel,12,1,21,116.22530364500001
IT,iron_and_steel,12,1,22,116.22530364500001
IT,iron_and_steel,12,1,23,114.038904208
IT,iron_and_steel,12,1,24,114.038904208
IT,iron_and_steel,12,2,1,113.156409237
IT,iron_and_steel,12,2,2,113.156409237
IT,iron_and_steel,12,2,3,113.156409237
IT,iron_and_steel,12,2,4,113.156409237
IT,iron_and_steel,12,2,5,113.156409237
IT,iron_and_steel,12,2,6,113.156409237
IT,iron_and_steel,12,2,7,115.448492848
IT,iron_and_steel,12,2,8,115.57109657
IT,iron_and_steel,12,2,9,115.73456819900001
IT,iron_and_steel,12,2,10,115.73456819900001
IT,iron_and_steel,12,2,11,115.73456819900001
IT,iron_and_steel,12,2,12,115.73456819900001
IT,iron_and_steel,12,2,13,115.73456819900001
IT,iron_and_steel,12,2,14,115.73456819900001
IT,iron_and_steel,12,2,15,115.57109657
IT,iron_and_steel,12,2,16,115.448492848
IT,iron_and_steel,12,2,17,115.325889127
IT,iron_and_steel,12,2,18,115.325889127
IT,iron_and_steel,12,2,19,115.325889127
IT,iron_and_steel,12,2,20,115.325889127
IT,iron_and_steel,12,2,21,115.325889127
IT,iron_and_steel,12,2,22,115.325889127
IT,iron_and_steel,12,2,23,113.156409237
IT,iron_and_steel,12,2,24,113.156409237
LT,iron_and_steel,1,0,1,112.90952601000001
LT,iron_and_steel,1,0,2,112.90952601000001
LT,iron_and_steel,1,0,3,112.90952601000001
LT,iron_and_steel,1,0,4,112.90952601000001
LT,iron_and_steel,1,0,5,112.90952601000001
LT,iron_and_steel,1,0,6,112.90952601000001
LT,iron_and_steel,1,0,7,115.196608783
LT,iron_and_steel,1,0,8,115.318945009
LT,iron_and_steel,1,0,9,115.482059977
LT,iron_and_steel,1,0,10,115.482059977
LT,iron_and_steel,1,0,11,115.482059977
LT,iron_and_steel,1,0,12,115.482059977
LT,iron_and_steel,1,0,13,115.482059977
LT,iron_and_steel,1,0,14,115.482059977
LT,iron_and_steel,1,0,15,115.318945009
LT,iron_and_steel,1,0,16,115.196608783
LT,iron_and_steel,1,0,17,115.074272556
LT,iron_and_steel,1,0,18,115.074272556
LT,iron_and_steel,1,0,19,115.074272556
LT,iron_and_steel,1,0,20,115.074272556
LT,iron_and_steel,1,0,21,115.074272556
LT,iron_and_steel,1,0,22,115.074272556
LT,iron_and_steel,1,0,23,112.90952601000001
LT,iron_and_steel,1,0,24,112.90952601000001
LT,iron_and_steel,1,1,1,112.909526501
LT,iron_and_steel,1,1,2,112.909526501
LT,iron_and_steel,1,1,3,112.909526501
LT,iron_and_steel,1,1,4,112.909526501
LT,iron_and_steel,1,1,5,112.909526501
LT,iron_and_steel,1,1,6,112.909526501
LT,iron_and_steel,1,1,7,115.196609284
LT,iron_and_steel,1,1,8,115.31894551
LT,iron_and_steel,1,1,9,115.482060479
LT,iron_and_steel,1,1,10,115.482060479
LT,iron_and_steel,1,1,11,115.482060479
LT,iron_and_steel,1,1,12,115.482060479
LT,iron_and_steel,1,1,13,115.482060479
LT,iron_and_steel,1,1,14,115.482060479
LT,iron_and_steel,1,1,15,115.31894551
LT,iron_and_steel,1,1,16,115.196609284
LT,iron_and_steel,1,1,17,115.074273057
LT,iron_and_steel,1,1,18,115.074273057
LT,iron_and_steel,1,1,19,115.074273057
LT,iron_and_steel,1,1,20,115.074273057
LT,iron_and_steel,1,1,21,115.074273057
LT,iron_and_steel,1,1,22,115.074273057
LT,iron_and_steel,1,1,23,112.909526501
